Address   Disassembly                                                       String                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
005A5566  push aoao watermark.6DA620                                        "startind < endind"
005A5A31  push aoao watermark.6DA64F                                        "jpc_qmfb.c"
005A5A36  push aoao watermark.6DA63D                                        "startind < endind"
005A5E80  mov dword ptr ds:[ebx],aoao watermark.6DA4F4                      "|RZ"
005A5F11  push aoao watermark.6DA67C                                        "jpc_qmfb.c"
005A5F16  push aoao watermark.6DA65A                                        "jpc_qmfb1d_getnumchans(qmfb) == 2"
005A5F2C  push aoao watermark.6DA694                                        "jpc_qmfb.c"
005A5F31  push aoao watermark.6DA687                                        "start <= end"
005A5F47  push aoao watermark.6DA6B4                                        "jpc_qmfb.c"
005A5F4C  push aoao watermark.6DA69F                                        "start >= 0 && 1 >= 0"
005A5F69  push aoao watermark.6DA6D2                                        "jpc_qmfb.c"
005A5F6E  push aoao watermark.6DA6BF                                        "end >= 0 && 1 >= 0"
005A5F9B  push aoao watermark.6DA6F1                                        "jpc_qmfb.c"
005A5FA0  push aoao watermark.6DA6DD                                        "start >= 0 && 1 > 0"
005A5FBB  push aoao watermark.6DA70E                                        "jpc_qmfb.c"
005A5FC0  push aoao watermark.6DA6FC                                        "end >= 0 && 1 > 0"
005A5FF2  push aoao watermark.6DA730                                        "jpc_qmfb.c"
005A5FF7  push aoao watermark.6DA719                                        "bands[1].locend == end"
005A60A3  push aoao watermark.6DA7CD                                        "jpc_mct.c"
005A60A8  push aoao watermark.6DA73C                                        "jas_matrix_numrows(c1) == numrows && jas_matrix_numcols(c1) == numcols && jas_matrix_numrows(c2) == numrows && jas_matrix_numcols(c2) == numcols"
005A61C6  push aoao watermark.6DA868                                        "jpc_mct.c"
005A61CB  push aoao watermark.6DA7D7                                        "jas_matrix_numrows(c1) == numrows && jas_matrix_numcols(c1) == numcols && jas_matrix_numrows(c2) == numrows && jas_matrix_numcols(c2) == numcols"
005A62BB  push aoao watermark.6DA8B9                                        "jpc_mct.c"
005A62C0  push aoao watermark.6DA872                                        "jas_matrix_numrows(c1) == numrows && jas_matrix_numrows(c2) == numrows"
005A62FA  push aoao watermark.6DA90A                                        "jpc_mct.c"
005A62FF  push aoao watermark.6DA8C3                                        "jas_matrix_numcols(c1) == numcols && jas_matrix_numcols(c2) == numcols"
005A650B  push aoao watermark.6DA95B                                        "jpc_mct.c"
005A6510  push aoao watermark.6DA914                                        "jas_matrix_numrows(c1) == numrows && jas_matrix_numrows(c2) == numrows"
005A654A  push aoao watermark.6DA9AC                                        "jpc_mct.c"
005A654F  push aoao watermark.6DA965                                        "jas_matrix_numcols(c1) == numcols && jas_matrix_numcols(c2) == numcols"
005A67D3  mov edx,aoao watermark.6DA9BC                                     "r+"
005A67F8  mov edx,aoao watermark.6DA9BF                                     "w+"
005A6820  push aoao watermark.6DAA19                                        "jpc_bs.c"
005A6825  push aoao watermark.6DA9C2                                        "!strcmp(mode, \"r\") || !strcmp(mode, \"w\") || !strcmp(mode, \"r+\") || !strcmp(mode, \"w+\")"
005A68F6  push aoao watermark.6DAA4E                                        "jpc_bs.c"
005A68FB  push aoao watermark.6DAA22                                        "(bitstream)->openmode_ & JPC_BITSTREAM_READ"
005A6937  push aoao watermark.6DAA84                                        "jpc_bs.c"
005A693C  push aoao watermark.6DAA57                                        "(bitstream)->openmode_ & JPC_BITSTREAM_WRITE"
005A6A42  push aoao watermark.6DAA9E                                        "jpc_bs.c"
005A6A47  push aoao watermark.6DAA8D                                        "n >= 0 && n < 32"
005A6A63  push aoao watermark.6DAAD3                                        "jpc_bs.c"
005A6A68  push aoao watermark.6DAAA7                                        "(bitstream)->openmode_ & JPC_BITSTREAM_READ"
005A6AC4  push aoao watermark.6DAAED                                        "jpc_bs.c"
005A6AC9  push aoao watermark.6DAADC                                        "n >= 0 && n < 32"
005A6AEB  push aoao watermark.6DAB0C                                        "jpc_bs.c"
005A6AF0  push aoao watermark.6DAAF6                                        "!(v & (~JAS_ONES(n)))"
005A6B10  push aoao watermark.6DAB42                                        "jpc_bs.c"
005A6B15  push aoao watermark.6DAB15                                        "(bitstream)->openmode_ & JPC_BITSTREAM_WRITE"
005A6C35  push aoao watermark.6DAB75                                        "jpc_bs.c"
005A6C3A  push aoao watermark.6DAB4B                                        "bitstream->openmode_ & JPC_BITSTREAM_READ"
005A6C53  push aoao watermark.6DAB93                                        "jpc_bs.c"
005A6C58  push aoao watermark.6DAB7E                                        "bitstream->cnt_ <= 0"
005A6DA5  push aoao watermark.6DAB9E                                        "jpc_bs.c"
005A6F06  push aoao watermark.6DABD2                                        "jpc_bs.c"
005A6F0B  push aoao watermark.6DABA7                                        "bitstream->openmode_ & JPC_BITSTREAM_WRITE"
005A6F25  push aoao watermark.6DABF1                                        "jpc_bs.c"
005A6F2A  push aoao watermark.6DABDB                                        "!(filldata & (~0x3f))"
005A6FB6  push aoao watermark.6DAC26                                        "jpc_bs.c"
005A6FBB  push aoao watermark.6DABFA                                        "bitstream->cnt_ >= 0 && bitstream->cnt_ < 8"
005A6FDF  push aoao watermark.6DAC50                                        "jpc_bs.c"
005A6FE4  push aoao watermark.6DAC2F                                        "(bitstream->buf_ & 0xff) != 0xff"
005A70AE  push aoao watermark.6DAC5C                                        "error: cannot get box\n"
005A70C9  push aoao watermark.6DAC73                                        "error: expecting signature box\n"
005A70E4  push aoao watermark.6DAC93                                        "incorrect magic number\n"
005A7117  push aoao watermark.6DACAB                                        "expecting file type box\n"
005A7144  push aoao watermark.6DACC4                                        "box type %s\n"
005A7214  push aoao watermark.6DACD1                                        "error: no code stream found\n"
005A7235  push aoao watermark.6DACEE                                        "error: cannot decode code stream\n"
005A724C  push aoao watermark.6DAD10                                        "error: missing IHDR box\n"
005A726C  push aoao watermark.6DAD29                                        "warning: number of components mismatch\n"
005A7281  push aoao watermark.6DAD51                                        "error: no components\n"
005A733B  push aoao watermark.6DAD67                                        "warning: component data type mismatch\n"
005A7351  push aoao watermark.6DAD8E                                        "error: unsupported compression type\n"
005A7379  push aoao watermark.6DADB3                                        "warning: number of components mismatch\n"
005A73DE  push aoao watermark.6DADDB                                        "warning: component data type mismatch\n"
005A73F7  push aoao watermark.6DAE02                                        "warning: superfluous BPCC box\n"
005A7409  push aoao watermark.6DAE21                                        "error: no COLR box\n"
005A7476  push aoao watermark.6DAE35                                        "ICC Profile CS %08x\n"
005A749D  push aoao watermark.6DAE4A                                        "warning: missing PCLR box or superfluous CMAP box\n"
005A74C2  push aoao watermark.6DAE7D                                        "warning: missing CMAP box or superfluous PCLR box\n"
005A7511  push aoao watermark.6DAEB0                                        "error: invalid component number in CMAP box\n"
005A7534  push aoao watermark.6DAEDD                                        "error: invalid CMAP LUT index\n"
005A755F  push aoao watermark.6DAEFC                                        "error: no memory\n"
005A778C  push aoao watermark.6DAF0E                                        "error: no components\n"
005A77A1  push aoao watermark.6DAF24                                        "no of components is %d\n"
005A79EE  mov ecx,aoao watermark.6DAF74                                     "jp2"
005A79FA  mov edx,aoao watermark.6DAF70                                     "jp2"
005A7A0F  push aoao watermark.6DAF78                                        "JPEG-2000 JP2 File Format Syntax (ISO/IEC 15444-1)"
005A7A38  push aoao watermark.6DAFB3                                        "JPEG-2000 Code Stream Syntax (ISO/IEC 15444-1)"
005A7A42  mov ecx,aoao watermark.6DAFAF                                     "jpc"
005A7A47  mov edx,aoao watermark.6DAFAB                                     "jpc"
005A7A6C  push aoao watermark.6DAFF0                                        "jpc_mqdec.c"
005A7A71  push aoao watermark.6DAFE4                                        "maxctxs > 0"
005A7F85  push aoao watermark.6DAFFC                                        "MQDEC A = %08lx, C = %08lx, CT=%08lx, "
005A7FA6  push aoao watermark.6DB023                                        "CTX = %d, "
005A7FD3  push aoao watermark.6DB02E                                        "IND %d, MPS %d, QEVAL %x\n"
005A9765  push aoao watermark.6DB048                                        "AREG = %08x, CREG = %08x, CTREG = %d\n"
005A9792  push aoao watermark.6DB06E                                        "IND = %02d, MPS = %d, QEVAL = %04x\n"
